year,decade,observed,forecast,historic average,STDEV Q,STDEV deltaQ
2012,17,360.0,386.26999999999998,325.41666666666669,114.66023231923967,67.23524926365342
2012,18,311.0,313.91000000000003,309.06190476190477,110.54092182869566,54.3370414490576
2012,19,275.0,255.5,264.26904761904763,105.95601949182465,47.61491561820459
2012,20,210.0,222.09,213.03333333333333,84.80126637684408,34.79397760815659
2012,21,168.0,nan,169.21686746987953,68.20466120126822,27.81787278764537
2012,22,137.0,nan,134.82976190476188,51.33348746074425,22.35115234538518
2012,23,117.0,nan,111.03095238095241,38.811807221578,16.272628315691083
2012,24,101.0,nan,91.036904761904751,26.900923886861655,14.28250552747253
2012,25,85.700000000000003,nan,76.98571428571428,21.1356784110018,7.449807857918768
2012,26,75.200000000000003,nan,67.014285714285705,17.089841574040925,5.52960425670774
2012,27,66.700000000000003,nan,60.49761904761904,14.235023634586039,5.557147429230288
2012,28,59.0,nan,56.503614457831326,12.147442225836363,4.361916775311723
2012,29,54.700000000000003,nan,54.210843373493965,11.560635606293905,4.512334940769608
2012,30,53.299999999999997,nan,52.773493975903627,11.669744958624998,5.316580389213461
2012,31,51.5,nan,51.263855421686742,12.402572297253432,5.15168962237873
2012,32,49.799999999999997,nan,49.156626506024089,12.141314197069928,5.0163825060454235
2012,33,42.299999999999997,nan,46.134939759036151,10.424132808699243,6.293803537913034
2012,34,42.799999999999997,nan,43.569879518072284,8.894129811693684,3.6248274554373787
2012,35,39.700000000000003,nan,41.310843373493981,8.15065480009373,2.681055313908799
2012,36,40.399999999999999,nan,39.579518072289162,8.027327700350583,2.5801743045129935
2013,1,40.5,nan,38.763855421686749,8.463704117788872,3.335671492508209
2013,2,40.200000000000003,nan,37.456626506024094,7.557554656315186,2.750334043238673
2013,3,41.799999999999997,nan,36.593975903614457,7.218545718639955,1.9641736823614497
2013,4,41.700000000000003,nan,36.350602409638554,6.935563590336685,2.9068125519991113
2013,5,40.200000000000003,nan,36.330120481927707,8.346062821441823,4.315845988237024
2013,6,40.600000000000001,nan,36.862650602409637,8.588544708255341,5.756207856417002
2013,7,53.100000000000001,nan,39.404761904761905,9.99889035725278,6.319245380615396
2013,8,58.200000000000003,nan,47.572619047619042,20.364316483226986,16.897701852114693
2013,9,88.200000000000003,nan,60.483333333333334,22.606480749721975,13.864377669349162
2013,10,105.0,nan,86.370238095238108,35.77737314083148,23.51841513676118
2013,11,147.0,nan,136.13452380952381,60.29840552957487,41.32492361192991
2013,12,144.0,nan,190.67380952380952,80.0095688841249,48.179943879738296
2013,13,165.0,nan,234.62738095238097,86.85741168226397,59.634211185507674
2013,14,209.0,nan,265.92261904761904,93.12068002586552,59.38809443132177
2013,15,228.0,240.65000000000001,284.15476190476193,91.22030714091235,64.14691751501502
2013,16,309.0,267.19,327.52380952380952,98.45180781692692,60.3838683799558
2013,17,294.0,292.33999999999997,325.41666666666669,114.66023231923967,67.23524926365342
2013,18,258.0,239.81999999999999,309.06190476190477,110.54092182869566,54.3370414490576
2013,19,183.0,203.12,264.26904761904763,105.95601949182465,47.61491561820459
2013,20,161.0,148.19,213.03333333333333,84.80126637684408,34.79397760815659
2013,21,142.0,133.16999999999999,169.21686746987953,68.20466120126822,27.81787278764537
2013,22,130.0,114.69,134.82976190476188,51.33348746074425,22.35115234538518
2013,23,117.0,104.44599999999997,111.03095238095241,38.811807221578,16.272628315691083
2013,24,88.900000000000006,96.594999999999999,91.036904761904751,26.900923886861655,14.28250552747253
2013,25,74.900000000000006,73.748999999999967,76.98571428571428,21.1356784110018,7.449807857918768
2013,26,69.400000000000006,66.739000000000019,67.014285714285705,17.089841574040925,5.52960425670774
2013,27,60.799999999999997,62.740999999999993,60.49761904761904,14.235023634586039,5.557147429230288
2013,28,57.200000000000003,55.599000000000025,56.503614457831326,12.147442225836363,4.361916775311723
2013,29,55.399999999999999,52.425999999999988,54.210843373493965,11.560635606293905,4.512334940769608
2013,30,51.700000000000003,53.515000000000015,52.773493975903627,11.669744958624998,5.316580389213461
2013,31,48.100000000000001,49.548999999999999,51.263855421686742,12.402572297253432,5.15168962237873
2013,32,45.600000000000001,45.615000000000009,49.156626506024089,12.141314197069928,5.0163825060454235
2013,33,42.399999999999999,44.112000000000009,46.134939759036151,10.424132808699243,6.293803537913034
2013,34,45.0,40.580000000000005,43.569879518072284,8.894129811693684,3.6248274554373787
2013,35,43.399999999999999,42.777999999999984,41.310843373493981,8.15065480009373,2.681055313908799
2013,36,41.100000000000001,40.27600000000001,39.579518072289162,8.027327700350583,2.5801743045129935
2014,1,38.600000000000001,39.740000000000016,38.763855421686749,8.463704117788872,3.335671492508209
2014,2,39.600000000000001,36.249999999999986,37.456626506024094,7.557554656315186,2.750334043238673
2014,3,45.0,38.437000000000012,36.593975903614457,7.218545718639955,1.9641736823614497
2014,4,38.5,43.182999999999986,36.350602409638554,6.935563590336685,2.9068125519991113
2014,5,37.700000000000003,37.198999999999998,36.330120481927707,8.346062821441823,4.315845988237024
2014,6,39.799999999999997,36.617999999999981,36.862650602409637,8.588544708255341,5.756207856417002
2014,7,40.399999999999999,41.565000000000026,39.404761904761905,9.99889035725278,6.319245380615396
2014,8,42.5,44.288999999999994,47.572619047619042,20.364316483226986,16.897701852114693
2014,9,57.399999999999999,49.08700000000001,60.483333333333334,22.606480749721975,13.864377669349162
2014,10,83.599999999999994,84.103000000000009,86.370238095238108,35.77737314083148,23.51841513676118
2014,11,96.799999999999997,125.77100000000002,136.13452380952381,60.29840552957487,41.32492361192991
2014,12,155.0,140.15099999999998,190.67380952380952,80.0095688841249,48.179943879738296
2014,13,341.0,191.245,234.62738095238097,86.85741168226397,59.634211185507674
2014,14,423.0,310.31999999999999,265.92261904761904,93.12068002586552,59.38809443132177
2014,15,366.0,393.81999999999999,284.15476190476193,91.22030714091235,64.14691751501502
2014,16,293.0,378.81999999999999,327.52380952380952,98.45180781692692,60.3838683799558
2014,17,348.0,314.99000000000001,325.41666666666669,114.66023231923967,67.23524926365342
2014,18,312.0,341.19999999999999,309.06190476190477,110.54092182869566,54.3370414490576
2014,19,221.0,248.47999999999999,264.26904761904763,105.95601949182465,47.61491561820459
2014,20,129.0,178.18000000000001,213.03333333333333,84.80126637684408,34.79397760815659
2014,21,96.0,108.28100000000002,169.21686746987953,68.20466120126822,27.81787278764537
2014,22,78.900000000000006,82.724999999999966,134.82976190476188,51.33348746074425,22.35115234538518
2014,23,77.099999999999994,70.697000000000003,111.03095238095241,38.811807221578,16.272628315691083
2014,24,74.299999999999997,67.462999999999994,91.036904761904751,26.900923886861655,14.28250552747253
