year,decade,observed,forecast,historic average,STDEV Q,STDEV deltaQ
2008,22,102.0,79.891999999999967,130.45783132530121,33.68398736782201,18.152318681737654
2008,23,83.799999999999997,87.427000000000007,112.3879518072289,26.53790844769303,13.780737129738947
2008,24,60.899999999999999,69.457999999999998,90.931325301204822,17.570949748133287,13.066202844492931
2008,25,51.600000000000001,52.60300000000003,72.896385542168659,15.114033583614196,8.828217422683949
2008,26,43.899999999999999,43.664999999999999,60.795180722891565,11.191938558018137,7.518181117211529
2008,27,33.399999999999999,41.590000000000003,50.253012048192772,9.449794646747979,5.065428508152285
2008,28,28.800000000000001,31.233999999999991,43.780487804878042,7.6919460689093455,3.2698850819657674
2008,29,24.600000000000001,26.901999999999983,39.590243902439028,7.53181908340935,3.37403336888435
2008,30,26.899999999999999,25.312000000000022,36.990243902439019,8.863639273703837,4.104589421731199
2008,31,27.300000000000001,25.951000000000008,34.804938271604939,8.456179711231426,2.707249070710746
2008,32,27.199999999999999,25.624000000000009,32.938271604938272,8.196456061939736,2.8862605564986676
2008,33,25.899999999999999,25.181999999999999,30.523456790123458,6.4781801380661355,3.355745487634272
2008,34,24.399999999999999,25.234000000000002,28.851851851851851,5.854850790394046,2.0797977406409762
2008,35,23.5,22.637000000000008,27.22716049382716,5.44178307969178,1.8216428618281315
2008,36,22.600000000000001,22.302999999999997,25.874074074074077,5.154773946978127,1.5552400473683383
2009,1,23.800000000000001,21.948,24.966666666666665,4.876951776933843,2.103634421133524
2009,2,24.100000000000001,23.156000000000002,23.817857142857143,4.6325241165253885,1.590672665744514
2009,3,23.800000000000001,23.897999999999996,23.339285714285715,4.183617442517375,1.5252944751097552
2009,4,26.100000000000001,24.445000000000007,22.864285714285714,4.094299382734011,1.2051970793193945
2009,5,25.899999999999999,27.025999999999989,22.993975903614462,4.499657152185837,1.818431767608276
2009,6,25.699999999999999,28.443999999999992,23.593975903614453,5.173934423052386,2.4863529957574797
2009,7,26.399999999999999,29.874000000000006,25.222891566265055,6.56298425021625,3.324210161845599
2009,8,41.0,31.332999999999998,29.928915662650603,11.74461506207058,9.005003343637606
2009,9,53.299999999999997,62.143999999999977,36.734523809523814,12.698415554778315,7.939549932432664
2009,10,64.900000000000006,88.006999999999991,49.775903614457825,19.821579705951212,14.044115456650928
2009,11,69.5,85.365999999999971,71.466265060240957,26.58573465412641,18.298071432816258
2009,12,78.099999999999994,94.16799999999995,98.221428571428561,33.00805696251476,22.145124615266518
2009,13,110.0,120.53999999999996,121.19285714285715,31.73020599462402,25.719865143403002
2009,14,133.0,146.56800000000001,139.61785714285713,35.573721723774575,23.959241872069683
2009,15,160.0,163.88,157.39642857142857,36.68671486154336,26.685265423182127
2009,16,169.0,186.41999999999999,191.38095238095238,47.3204672501106,28.223960145176914
2009,17,216.0,199.47,207.95783132530121,59.746638073561556,39.95031762505323
2009,18,265.0,228.66,218.42530120481928,66.91988993651654,34.367827796106965
2009,19,220.0,250.13,207.42289156626504,67.74717764853203,33.599803918938655
2009,20,207.0,214.91,179.87023809523811,53.91300395195346,26.27971919380197
2009,21,204.0,171.25999999999999,153.47857142857143,43.91088201551387,21.50237425015141
2009,22,153.0,166.22,130.45783132530121,33.68398736782201,18.152318681737654
2009,23,132.0,122.26799999999999,112.3879518072289,26.53790844769303,13.780737129738947
2009,24,105.0,110.97799999999999,90.931325301204822,17.570949748133287,13.066202844492931
2009,25,72.0,85.280000000000015,72.896385542168659,15.114033583614196,8.828217422683949
2009,26,56.5,59.257000000000019,60.795180722891565,11.191938558018137,7.518181117211529
2009,27,72.900000000000006,50.65499999999998,50.253012048192772,9.449794646747979,5.065428508152285
2009,28,53.5,66.317999999999998,43.780487804878042,7.6919460689093455,3.2698850819657674
2009,29,41.100000000000001,46.792999999999999,39.590243902439028,7.53181908340935,3.37403336888435
2009,30,34.899999999999999,37.480999999999995,36.990243902439019,8.863639273703837,4.104589421731199
2009,31,37.600000000000001,32.889000000000003,34.804938271604939,8.456179711231426,2.707249070710746
2009,32,35.200000000000003,35.915000000000006,32.938271604938272,8.196456061939736,2.8862605564986676
2009,33,33.899999999999999,32.527000000000008,30.523456790123458,6.4781801380661355,3.355745487634272
2009,34,32.200000000000003,32.109999999999999,28.851851851851851,5.854850790394046,2.0797977406409762
2009,35,30.699999999999999,30.906999999999996,27.22716049382716,5.44178307969178,1.8216428618281315
2009,36,30.199999999999999,29.398999999999987,25.874074074074077,5.154773946978127,1.5552400473683383
2010,1,28.300000000000001,29.034999999999997,24.966666666666665,4.876951776933843,2.103634421133524
2010,2,23.800000000000001,27.195000000000004,23.817857142857143,4.6325241165253885,1.590672665744514
2010,3,29.199999999999999,22.677,23.339285714285715,4.183617442517375,1.5252944751097552
2010,4,26.5,28.591999999999999,22.864285714285714,4.094299382734011,1.2051970793193945
2010,5,24.899999999999999,25.940999999999999,22.993975903614462,4.499657152185837,1.818431767608276
2010,6,32.799999999999997,25.215999999999998,23.593975903614453,5.173934423052386,2.4863529957574797
2010,7,33.700000000000003,36.321000000000005,25.222891566265055,6.56298425021625,3.324210161845599
2010,8,70.400000000000006,40.611000000000018,29.928915662650603,11.74461506207058,9.005003343637606
2010,9,73.200000000000003,83.442000000000007,36.734523809523814,12.698415554778315,7.939549932432664
2010,10,75.5,100.04699999999997,49.775903614457825,19.821579705951212,14.044115456650928
2010,11,106.0,106.24799999999998,71.466265060240957,26.58573465412641,18.298071432816258
2010,12,126.0,127.82899999999999,98.221428571428561,33.00805696251476,22.145124615266518
2010,13,173.0,158.03299999999999,121.19285714285715,31.73020599462402,25.719865143403002
2010,14,183.0,193.90000000000001,139.61785714285713,35.573721723774575,23.959241872069683
2010,15,178.0,223.56999999999999,157.39642857142857,36.68671486154336,26.685265423182127
2010,16,196.0,207.5,191.38095238095238,47.3204672501106,28.223960145176914
2010,17,266.0,227.66999999999999,207.95783132530121,59.746638073561556,39.95031762505323
2010,18,272.0,260.74000000000001,218.42530120481928,66.91988993651654,34.367827796106965
2010,19,238.0,243.27000000000001,207.42289156626504,67.74717764853203,33.599803918938655
2010,20,220.0,225.87,179.87023809523811,53.91300395195346,26.27971919380197
2010,21,148.0,182.58000000000001,153.47857142857143,43.91088201551387,21.50237425015141
2010,22,109.0,119.61599999999999,130.45783132530121,33.68398736782201,18.152318681737654
2010,23,99.700000000000003,95.816000000000003,112.3879518072289,26.53790844769303,13.780737129738947
2010,24,87.5,84.013999999999996,90.931325301204822,17.570949748133287,13.066202844492931
